region,width,count,sha1_8,chunk,sample_addrs
ann_dense,8,28,482c935b,37c8060402e00800,0x70081f51 0x70081fc8 0x7008203d 0x700820b2 0x70082128 0x7008219d 0x70082212 0x70082288 0x700822fd 0x70082372 0x700823e9 0x7008245e
ann_dense,8,27,f3832e46,ceb0010398fc0008,0x70081ee7 0x70081fd3 0x70082048 0x700820be 0x70082133 0x700821a8 0x7008221e 0x70082293 0x70082308 0x7008237f 0x700823f4 0x7008246b
ann_dense,8,27,cb898592,b0010398fc000808,0x70081ee8 0x70081fd4 0x70082049 0x700820bf 0x70082134 0x700821a9 0x7008221f 0x70082294 0x70082309 0x70082380 0x700823f5 0x7008246c
ann_dense,8,27,a771165e,010398fc00080802,0x70081ee9 0x70081fd5 0x7008204a 0x700820c0 0x70082135 0x700821aa 0x70082220 0x70082295 0x7008230a 0x70082381 0x700823f6 0x7008246d
ann_dense,8,27,0f075eaf,0398fc0008080240,0x70081eea 0x70081fd6 0x7008204b 0x700820c1 0x70082136 0x700821ab 0x70082221 0x70082296 0x7008230b 0x70082382 0x700823f7 0x7008246e
ann_dense,8,27,ac1db78d,98fc000808024002,0x70081eeb 0x70081fd7 0x7008204c 0x700820c2 0x70082137 0x700821ac 0x70082222 0x70082297 0x7008230c 0x70082383 0x700823f8 0x7008246f
ann_dense,8,27,1fa4bfb9,fc00080802400240,0x70081eec 0x70081fd8 0x7008204d 0x700820c3 0x70082138 0x700821ad 0x70082223 0x70082298 0x7008230d 0x70082384 0x700823f9 0x70082470
ann_dense,8,27,3f69a7f2,0008080240024008,0x70081eed 0x70081fd9 0x7008204e 0x700820c4 0x70082139 0x700821ae 0x70082224 0x70082299 0x7008230e 0x70082385 0x700823fa 0x70082471
ann_dense,8,27,e9948954,0808024002400804,0x70081eee 0x70081fda 0x7008204f 0x700820c5 0x7008213a 0x700821af 0x70082225 0x7008229a 0x7008230f 0x70082386 0x700823fb 0x70082472
ann_dense,8,27,02ab3c21,0802400240080402,0x70081eef 0x70081fdb 0x70082050 0x700820c6 0x7008213b 0x700821b0 0x70082226 0x7008229b 0x70082310 0x70082387 0x700823fc 0x70082473
ann_dense,8,27,d0576fde,02400240080402f0,0x70081ef0 0x70081fdc 0x70082051 0x700820c7 0x7008213c 0x700821b1 0x70082227 0x7008229c 0x70082311 0x70082388 0x700823fd 0x70082474
ann_dense,8,27,f8cabe5e,400240080402f020,0x70081ef1 0x70081fdd 0x70082052 0x700820c8 0x7008213d 0x700821b2 0x70082228 0x7008229d 0x70082312 0x70082389 0x700823fe 0x70082475
ann_dense,8,27,fcc1261e,cea0c00240fd0008,0x70081f1c 0x70082008 0x7008207d 0x700820f3 0x70082168 0x700821dd 0x70082253 0x700822c8 0x7008233d 0x700823b4 0x70082429 0x700824a0
ann_dense,8,27,998161c3,a0c00240fd000808,0x70081f1d 0x70082009 0x7008207e 0x700820f4 0x70082169 0x700821de 0x70082254 0x700822c9 0x7008233e 0x700823b5 0x7008242a 0x700824a1
ann_dense,8,27,66fe97cb,c00240fd00080802,0x70081f1e 0x7008200a 0x7008207f 0x700820f5 0x7008216a 0x700821df 0x70082255 0x700822ca 0x7008233f 0x700823b6 0x7008242b 0x700824a2
ann_dense,8,27,8249ce9b,0240fd0008080200,0x70081f1f 0x7008200b 0x70082080 0x700820f6 0x7008216b 0x700821e0 0x70082256 0x700822cb 0x70082340 0x700823b7 0x7008242c 0x700824a3
ann_dense,8,27,d39e6f54,40fd000808020001,0x70081f20 0x7008200c 0x70082081 0x700820f7 0x7008216c 0x700821e1 0x70082257 0x700822cc 0x70082341 0x700823b8 0x7008242d 0x700824a4
ann_dense,8,27,7fa5e0eb,fd00080802000140,0x70081f21 0x7008200d 0x70082082 0x700820f8 0x7008216d 0x700821e2 0x70082258 0x700822cd 0x70082342 0x700823b9 0x7008242e 0x700824a5
ann_dense,8,27,2efc08a1,0008080200014008,0x70081f22 0x7008200e 0x70082083 0x700820f9 0x7008216e 0x700821e3 0x70082259 0x700822ce 0x70082343 0x700823ba 0x7008242f 0x700824a6
ann_dense,8,27,10f0276e,0808020001400804,0x70081f23 0x7008200f 0x70082084 0x700820fa 0x7008216f 0x700821e4 0x7008225a 0x700822cf 0x70082344 0x700823bb 0x70082430 0x700824a7
ann_dense,8,27,a13916e0,0802000140080402,0x70081f24 0x70082010 0x70082085 0x700820fb 0x70082170 0x700821e5 0x7008225b 0x700822d0 0x70082345 0x700823bc 0x70082431 0x700824a8
ann_dense,8,27,59ca931f,02000140080402f0,0x70081f25 0x70082011 0x70082086 0x700820fc 0x70082171 0x700821e6 0x7008225c 0x700822d1 0x70082346 0x700823bd 0x70082432 0x700824a9
ann_dense,8,27,d68ccec1,000140080402f020,0x70081f26 0x70082012 0x70082087 0x700820fd 0x70082172 0x700821e7 0x7008225d 0x700822d2 0x70082347 0x700823be 0x70082433 0x700824aa
ann_dense,8,27,d73e7ec2,0140080402f02000,0x70081f27 0x70082013 0x70082088 0x700820fe 0x70082173 0x700821e8 0x7008225e 0x700822d3 0x70082348 0x700823bf 0x70082434 0x700824ab
ann_dense,8,27,dcc739dc,92020da0a874a099,0x70081f77 0x70081fec 0x70082061 0x700820d7 0x7008214c 0x700821c1 0x70082237 0x700822ac 0x70082321 0x70082398 0x7008240d 0x70082484
ann_dense,8,27,0fa341b9,020da0a874a099c0,0x70081f78 0x70081fed 0x70082062 0x700820d8 0x7008214d 0x700821c2 0x70082238 0x700822ad 0x70082322 0x70082399 0x7008240e 0x70082485
ann_dense,8,27,5cc0fc4e,0da0a874a099c090,0x70081f79 0x70081fee 0x70082063 0x700820d9 0x7008214e 0x700821c3 0x70082239 0x700822ae 0x70082323 0x7008239a 0x7008240f 0x70082486
ann_dense,8,27,a91d0889,a0a874a099c09057,0x70081f7a 0x70081fef 0x70082064 0x700820da 0x7008214f 0x700821c4 0x7008223a 0x700822af 0x70082324 0x7008239b 0x70082410 0x70082487
ann_dense,8,27,6b122a27,a874a099c0905783,0x70081f7b 0x70081ff0 0x70082065 0x700820db 0x70082150 0x700821c5 0x7008223b 0x700822b0 0x70082325 0x7008239c 0x70082411 0x70082488
ann_dense,8,22,52e18cbd,02f02000f0200065,0x70081fa2 0x70081fe2 0x70082102 0x70082142 0x70082262 0x700822a2 0x700823c3 0x70082403 0x700824f1 0x70082603 0x70082643 0x700826d3
ann_dense,8,20,4ae5aa46,c8060402e0080086,0x70081f52 0x7008203e 0x7008219e 0x700822fe 0x700823ea 0x700824d6 0x700825c2 0x7008262a 0x70082692 0x700826fa 0x70082762 0x700827ca
ann_dense,8,19,e3fe194a,02f02000f02000e5,0x70081f2b 0x7008208c 0x700821ec 0x7008234c 0x7008247a 0x7008259b 0x700825db 0x7008266b 0x700826ab 0x7008273b 0x7008277b 0x7008280b
ann_dense,8,15,aa21f355,f4060402cea0c002,0x70081f18 0x70081f8f 0x70082004 0x70082079 0x700820ef 0x70082164 0x700821d9 0x7008224f 0x700822c4 0x70082339 0x700823b0 0x70082425
ann_dense,8,14,2ef8a6e9,060402cea0c00240,0x70081f19 0x70082005 0x7008207a 0x700820f0 0x70082165 0x700821da 0x70082250 0x700822c5 0x7008233a 0x700823b1 0x70082426 0x7008249d
ann_dense,8,14,06be31d0,0402cea0c00240fd,0x70081f1a 0x70082006 0x7008207b 0x700820f1 0x70082166 0x700821db 0x70082251 0x700822c6 0x7008233b 0x700823b2 0x70082427 0x7008249e
ann_dense,8,14,8fe658d5,02cea0c00240fd00,0x70081f1b 0x70082007 0x7008207c 0x700820f2 0x70082167 0x700821dc 0x70082252 0x700822c7 0x7008233c 0x700823b3 0x70082428 0x7008249f
ann_dense,8,14,4f5b77b5,74a099c09057839e,0x70081f7c 0x70081ff1 0x70082066 0x700820dc 0x70082151 0x700821c6 0x7008223c 0x700822b1 0x70082326 0x7008239d 0x70082412 0x70082489
ann_dense,8,14,06406f8b,a099c09057839e65,0x70081f7d 0x70081ff2 0x70082067 0x700820dd 0x70082152 0x700821c7 0x7008223d 0x700822b2 0x70082327 0x7008239e 0x70082413 0x7008248a
ann_dense,8,13,2bf79327,74a099c090578316,0x700825ea 0x70082652 0x700826ba 0x70082722 0x7008278a 0x700827f2 0x7008285a 0x700828c2 0x7008292a 0x70082992 0x700829fa 0x70082a62
ann_dense,8,10,14a07498,02f02000f0200025,0x70081ef6 0x70082017 0x70082057 0x70082177 0x700821b7 0x700822d7 0x70082317 0x70082438 0x70082526 0x70082566
ann_dense,8,10,3f28e9c5,fdceb0010398fc00,0x70082703 0x7008276b 0x700827d3 0x7008283b 0x700828a3 0x7008290b 0x70082973 0x700829db 0x70082a43 0x70082aab
ann_dense,8,8,278bbe90,99c09057839e6520,0x70081f7e 0x70082068 0x700820de 0x700821c8 0x7008223e 0x70082328 0x70082414 0x70082502
ann_dense,8,8,146cf4fb,c09057839e652070,0x70081f7f 0x70082069 0x700820df 0x700821c9 0x7008223f 0x70082329 0x70082415 0x70082503
ann_dense,8,7,73a3b7a2,a099c090578316b5,0x700825eb 0x700826bb 0x7008278b 0x7008285b 0x7008292b 0x700829fb 0x70082acb
ann_dense,8,6,5946d300,99c09057839e6500,0x70081ff3 0x70082153 0x700822b3 0x7008239f 0x7008248b 0x70082577
ann_dense,8,6,a01b3517,c09057839e650070,0x70081ff4 0x70082154 0x700822b4 0x700823a0 0x7008248c 0x70082578
ann_dense,8,6,ef0dc73a,9057839e65007058,0x70081ff5 0x70082155 0x700822b5 0x700823a1 0x7008248d 0x70082579
ann_dense,8,6,583b7f74,0792020da0a874a0,0x70082060 0x70082320 0x70082397 0x7008240c 0x70082483 0x7008264c
ann_dense,16,28,7cdb8286,84f07f84a4580f90010e185483009450,0x70081f35 0x70081fac 0x70082021 0x70082096 0x7008210c 0x70082181 0x700821f6 0x7008226c 0x700822e1 0x70082356 0x700823cd 0x70082442
ann_dense,16,28,3ab79973,f07f84a4580f90010e18548300945044,0x70081f36 0x70081fad 0x70082022 0x70082097 0x7008210d 0x70082182 0x700821f7 0x7008226d 0x700822e2 0x70082357 0x700823ce 0x70082443
ann_dense,16,28,7157390e,7f84a4580f90010e185483009450441e,0x70081f37 0x70081fae 0x70082023 0x70082098 0x7008210e 0x70082183 0x700821f8 0x7008226e 0x700822e3 0x70082358 0x700823cf 0x70082444
ann_dense,16,28,7c17e76f,84a4580f90010e185483009450441eb2,0x70081f38 0x70081faf 0x70082024 0x70082099 0x7008210f 0x70082184 0x700821f9 0x7008226f 0x700822e4 0x70082359 0x700823d0 0x70082445
ann_dense,16,28,d76b61af,a4580f90010e185483009450441eb29b,0x70081f39 0x70081fb0 0x70082025 0x7008209a 0x70082110 0x70082185 0x700821fa 0x70082270 0x700822e5 0x7008235a 0x700823d1 0x70082446
ann_dense,16,28,16d594d3,580f90010e185483009450441eb29bc6,0x70081f3a 0x70081fb1 0x70082026 0x7008209b 0x70082111 0x70082186 0x700821fb 0x70082271 0x700822e6 0x7008235b 0x700823d2 0x70082447
ann_dense,16,28,b2410a88,0f90010e185483009450441eb29bc65c,0x70081f3b 0x70081fb2 0x70082027 0x7008209c 0x70082112 0x70082187 0x700821fc 0x70082272 0x700822e7 0x7008235c 0x700823d3 0x70082448
ann_dense,16,28,b4d77a95,90010e185483009450441eb29bc65cc0,0x70081f3c 0x70081fb3 0x70082028 0x7008209d 0x70082113 0x70082188 0x700821fd 0x70082273 0x700822e8 0x7008235d 0x700823d4 0x70082449
ann_dense,16,28,8fdb23c6,010e185483009450441eb29bc65cc057,0x70081f3d 0x70081fb4 0x70082029 0x7008209e 0x70082114 0x70082189 0x700821fe 0x70082274 0x700822e9 0x7008235e 0x700823d5 0x7008244a
ann_dense,16,28,e039c849,0e185483009450441eb29bc65cc05702,0x70081f3e 0x70081fb5 0x7008202a 0x7008209f 0x70082115 0x7008218a 0x700821ff 0x70082275 0x700822ea 0x7008235f 0x700823d6 0x7008244b
ann_dense,16,28,e54fdd10,185483009450441eb29bc65cc0570231,0x70081f3f 0x70081fb6 0x7008202b 0x700820a0 0x70082116 0x7008218b 0x70082200 0x70082276 0x700822eb 0x70082360 0x700823d7 0x7008244c
ann_dense,16,28,94f83291,5483009450441eb29bc65cc0570231a8,0x70081f40 0x70081fb7 0x7008202c 0x700820a1 0x70082117 0x7008218c 0x70082201 0x70082277 0x700822ec 0x70082361 0x700823d8 0x7008244d
ann_dense,16,28,a43546e3,83009450441eb29bc65cc0570231a885,0x70081f41 0x70081fb8 0x7008202d 0x700820a2 0x70082118 0x7008218d 0x70082202 0x70082278 0x700822ed 0x70082362 0x700823d9 0x7008244e
ann_dense,16,28,cd5ed415,009450441eb29bc65cc0570231a88537,0x70081f42 0x70081fb9 0x7008202e 0x700820a3 0x70082119 0x7008218e 0x70082203 0x70082279 0x700822ee 0x70082363 0x700823da 0x7008244f
ann_dense,16,28,ed7411af,9450441eb29bc65cc0570231a88537c8,0x70081f43 0x70081fba 0x7008202f 0x700820a4 0x7008211a 0x7008218f 0x70082204 0x7008227a 0x700822ef 0x70082364 0x700823db 0x70082450
ann_dense,16,28,933afebf,50441eb29bc65cc0570231a88537c806,0x70081f44 0x70081fbb 0x70082030 0x700820a5 0x7008211b 0x70082190 0x70082205 0x7008227b 0x700822f0 0x70082365 0x700823dc 0x70082451
ann_dense,16,28,44c00364,441eb29bc65cc0570231a88537c80604,0x70081f45 0x70081fbc 0x70082031 0x700820a6 0x7008211c 0x70082191 0x70082206 0x7008227c 0x700822f1 0x70082366 0x700823dd 0x70082452
ann_dense,16,28,9e5a6a6e,1eb29bc65cc0570231a88537c8060402,0x70081f46 0x70081fbd 0x70082032 0x700820a7 0x7008211d 0x70082192 0x70082207 0x7008227d 0x700822f2 0x70082367 0x700823de 0x70082453
ann_dense,16,28,b0d888dc,b29bc65cc0570231a88537c8060402e0,0x70081f47 0x70081fbe 0x70082033 0x700820a8 0x7008211e 0x70082193 0x70082208 0x7008227e 0x700822f3 0x70082368 0x700823df 0x70082454
ann_dense,16,28,cd2219b7,9bc65cc0570231a88537c8060402e008,0x70081f48 0x70081fbf 0x70082034 0x700820a9 0x7008211f 0x70082194 0x70082209 0x7008227f 0x700822f4 0x70082369 0x700823e0 0x70082455
ann_dense,16,28,9921b1c3,c65cc0570231a88537c8060402e00800,0x70081f49 0x70081fc0 0x70082035 0x700820aa 0x70082120 0x70082195 0x7008220a 0x70082280 0x700822f5 0x7008236a 0x700823e1 0x70082456
ann_dense,16,27,e7981891,ceb0010398fc00080802400240080402,0x70081ee7 0x70081fd3 0x70082048 0x700820be 0x70082133 0x700821a8 0x7008221e 0x70082293 0x70082308 0x7008237f 0x700823f4 0x7008246b
ann_dense,16,27,0f634ee3,b0010398fc00080802400240080402f0,0x70081ee8 0x70081fd4 0x70082049 0x700820bf 0x70082134 0x700821a9 0x7008221f 0x70082294 0x70082309 0x70082380 0x700823f5 0x7008246c
ann_dense,16,27,2a9a9ff9,010398fc00080802400240080402f020,0x70081ee9 0x70081fd5 0x7008204a 0x700820c0 0x70082135 0x700821aa 0x70082220 0x70082295 0x7008230a 0x70082381 0x700823f6 0x7008246d
ann_dense,16,27,bf429bd4,0398fc00080802400240080402f02000,0x70081eea 0x70081fd6 0x7008204b 0x700820c1 0x70082136 0x700821ab 0x70082221 0x70082296 0x7008230b 0x70082382 0x700823f7 0x7008246e
ann_dense,16,27,faab9d37,98fc00080802400240080402f02000f0,0x70081eeb 0x70081fd7 0x7008204c 0x700820c2 0x70082137 0x700821ac 0x70082222 0x70082297 0x7008230c 0x70082383 0x700823f8 0x7008246f
ann_dense,16,27,8e296956,fc00080802400240080402f02000f020,0x70081eec 0x70081fd8 0x7008204d 0x700820c3 0x70082138 0x700821ad 0x70082223 0x70082298 0x7008230d 0x70082384 0x700823f9 0x70082470
ann_dense,16,27,9bc9ce09,00080802400240080402f02000f02000,0x70081eed 0x70081fd9 0x7008204e 0x700820c4 0x70082139 0x700821ae 0x70082224 0x70082299 0x7008230e 0x70082385 0x700823fa 0x70082471
ann_dense,16,27,1177ab1f,cea0c00240fd00080802000140080402,0x70081f1c 0x70082008 0x7008207d 0x700820f3 0x70082168 0x700821dd 0x70082253 0x700822c8 0x7008233d 0x700823b4 0x70082429 0x700824a0
ann_dense,16,27,b52d31e5,a0c00240fd00080802000140080402f0,0x70081f1d 0x70082009 0x7008207e 0x700820f4 0x70082169 0x700821de 0x70082254 0x700822c9 0x7008233e 0x700823b5 0x7008242a 0x700824a1
ann_dense,16,27,0d23b35d,c00240fd00080802000140080402f020,0x70081f1e 0x7008200a 0x7008207f 0x700820f5 0x7008216a 0x700821df 0x70082255 0x700822ca 0x7008233f 0x700823b6 0x7008242b 0x700824a2
ann_dense,16,27,cdb0e584,0240fd00080802000140080402f02000,0x70081f1f 0x7008200b 0x70082080 0x700820f6 0x7008216b 0x700821e0 0x70082256 0x700822cb 0x70082340 0x700823b7 0x7008242c 0x700824a3
ann_dense,16,27,536ef8a5,40fd00080802000140080402f02000f0,0x70081f20 0x7008200c 0x70082081 0x700820f7 0x7008216c 0x700821e1 0x70082257 0x700822cc 0x70082341 0x700823b8 0x7008242d 0x700824a4
ann_dense,16,27,d17b352a,fd00080802000140080402f02000f020,0x70081f21 0x7008200d 0x70082082 0x700820f8 0x7008216d 0x700821e2 0x70082258 0x700822cd 0x70082342 0x700823b9 0x7008242e 0x700824a5
ann_dense,16,27,c847f9e8,00080802000140080402f02000f02000,0x70081f22 0x7008200e 0x70082083 0x700820f9 0x7008216e 0x700821e3 0x70082259 0x700822ce 0x70082343 0x700823ba 0x7008242f 0x700824a6
ann_dense,16,20,c66fd8b2,5cc0570231a88537c8060402e0080086,0x70081f4a 0x70082036 0x70082196 0x700822f6 0x700823e2 0x700824ce 0x700825ba 0x70082622 0x7008268a 0x700826f2 0x7008275a 0x700827c2
ann_dense,16,14,870e1eed,f4060402cea0c00240fd000808020001,0x70081f18 0x70082004 0x70082079 0x700820ef 0x70082164 0x700821d9 0x7008224f 0x700822c4 0x70082339 0x700823b0 0x70082425 0x7008249c
ann_dense,16,14,1d9c99db,060402cea0c00240fd00080802000140,0x70081f19 0x70082005 0x7008207a 0x700820f0 0x70082165 0x700821da 0x70082250 0x700822c5 0x7008233a 0x700823b1 0x70082426 0x7008249d
ann_dense,16,14,944c07ac,0402cea0c00240fd0008080200014008,0x70081f1a 0x70082006 0x7008207b 0x700820f1 0x70082166 0x700821db 0x70082251 0x700822c6 0x7008233b 0x700823b2 0x70082427 0x7008249e
ann_dense,16,14,c58fbec2,02cea0c00240fd000808020001400804,0x70081f1b 0x70082007 0x7008207c 0x700820f2 0x70082167 0x700821dc 0x70082252 0x700822c7 0x7008233c 0x700823b3 0x70082428 0x7008249f
ann_dense,16,11,6e86ce4e,080802000140080402f02000f02000e5,0x70081f23 0x70082084 0x700821e4 0x70082344 0x70082593 0x70082663 0x70082733 0x70082803 0x700828d3 0x700829a3 0x70082a73
ann_dense,16,11,2a37a153,080802400240080402f02000f0200065,0x70081fda 0x7008213a 0x7008229a 0x700823fb 0x700824e9 0x7008263b 0x7008270b 0x700827db 0x700828ab 0x7008297b 0x70082a4b
ann_dense,16,10,ece6f9cd,080802000140080402f02000f0200065,0x700820fa 0x7008225a 0x700823bb 0x700825fb 0x700826cb 0x7008279b 0x7008286b 0x7008293b 0x70082a0b 0x70082adb
ann_dense,16,10,240e66e3,fdceb0010398fc000808024002400804,0x70082703 0x7008276b 0x700827d3 0x7008283b 0x700828a3 0x7008290b 0x70082973 0x700829db 0x70082a43 0x70082aab
ann_dense,16,8,63e86b58,92020da0a874a099c09057839e652070,0x70081f77 0x70082061 0x700820d7 0x700821c1 0x70082237 0x70082321 0x7008240d 0x700824fb
ann_dense,16,8,555ac8e8,080802400240080402f02000f02000e5,0x70082472 0x700825d3 0x700826a3 0x70082773 0x70082843 0x70082913 0x700829e3 0x70082ab3
ann_dense,16,6,06ddbdf7,92020da0a874a099c09057839e650070,0x70081fec 0x7008214c 0x700822ac 0x70082398 0x70082484 0x70082570
ann_dense,16,6,fadfee28,020da0a874a099c09057839e65007058,0x70081fed 0x7008214d 0x700822ad 0x70082399 0x70082485 0x70082571
ann_dense,16,6,4b916b5c,0784f07f84a4580f90010e1854830094,0x70082095 0x70082355 0x700823cc 0x70082441 0x700824b8 0x70082674
ann_dense,16,6,7c2f7bdb,feceb0010398fc000808024002400804,0x70082307 0x700823f3 0x70082556 0x700825cb 0x70082633 0x7008269b
ann_dense,16,5,1ab4892a,080802400240080402f02000f0200025,0x70081eee 0x7008204f 0x700821af 0x7008230f 0x7008255e
ann_dense,16,5,53bf71a5,ffceb0010398fc000808024002400804,0x70081fd2 0x70082047 0x70082132 0x700821a7 0x70082292
ann_dense,16,5,98a6543f,080802000140080402f02000f0200025,0x7008200f 0x7008216f 0x700822cf 0x70082430 0x7008251e
ann_dense,16,5,f09431d6,00ceb0010398fc000808024002400804,0x700820bd 0x7008221d 0x7008237e 0x7008246a 0x700824e1
ann_dense,16,4,3a5a079a,020da0a874a099c09057839e65207058,0x70081f78 0x700820d8 0x70082238 0x700824fc
ann_dense,16,4,dd1b1b02,5cc0570231a88537c8060402e00800c6,0x70081fc1 0x70082121 0x70082281 0x70082545
ann_dense,16,4,79209fa1,020da0a874a099c09057839e6520705a,0x70082062 0x700821c2 0x70082322 0x7008240e
ann_dense,16,4,02772313,5cc0570231a88537c8060402e0080046,0x700820ab 0x7008220b 0x7008236b 0x70082457
ann_dense,16,3,9dd434c2,0da0a874a099c09057839e6520705864,0x70081f79 0x700820d9 0x70082239
ann_dense,16,3,03961284,a0a874a099c09057839e652070586412,0x70081f7a 0x700820da 0x7008223a
ann_dense,16,3,d20a63dc,a874a099c09057839e65207058641200,0x70081f7b 0x700820db 0x7008223b
ann_dense,16,3,e3e3b499,74a099c09057839e6520705864120030,0x70081f7c 0x700820dc 0x7008223c
ann_dense,16,3,cb041c21,a099c09057839e6520705864120030d0,0x70081f7d 0x700820dd 0x7008223d
ann_dense,16,3,7ed0885d,0da0a874a099c09057839e6500705862,0x70081fee 0x7008214e 0x700822ae
ann_dense,16,3,bc7ebed2,a0a874a099c09057839e650070586212,0x70081fef 0x7008214f 0x700822af
ann_dense,16,3,214c52b4,a874a099c09057839e65007058621200,0x70081ff0 0x70082150 0x700822b0
ann_dense,16,3,85fde46b,74a099c09057839e6500705862120030,0x70081ff1 0x70082151 0x700822b1
ann_dense,16,3,1baafdd1,a099c09057839e6500705862120030d0,0x70081ff2 0x70082152 0x700822b2
ann_dense,16,3,dea42463,0792020da0a874a099c09057839e6520,0x70082060 0x70082320 0x7008240c
ann_dense,16,3,73934a44,0da0a874a099c09057839e6520705a66,0x70082063 0x700821c3 0x70082323
ann_dense,16,3,6941e00c,a0a874a099c09057839e6520705a6612,0x70082064 0x700821c4 0x70082324
ann_dense,16,3,058a1c50,a874a099c09057839e6520705a661200,0x70082065 0x700821c5 0x70082325
ann_dense,16,3,03b482d2,74a099c09057839e6520705a66120030,0x70082066 0x700821c6 0x70082326
ann_dense,16,3,efc8f035,a099c09057839e6520705a66120030d0,0x70082067 0x700821c7 0x70082327
ann_dense,16,3,e899c3cf,080802400240080402f02000f02000a5,0x700820c5 0x70082225 0x70082386
ann_dense,16,3,e51c5422,fe0000ceb0010398fc00080802400240,0x7008237c 0x70082468 0x700824df
ann_dense,16,3,a3af0907,0000ceb0010398fc0008080240024008,0x7008237d 0x70082469 0x700824e0
